id_cliente,nombre,apellido,edad,ciudad,segmento,email
CLI-012873,Benita,Alemany,50,Chiclayo,Premium,cliente12873@retail.pe
CLI-012874,Claudio,Ferrán,26,Piura,Premium,cliente12874@retail.pe
CLI-012875,Andrés,Bonilla,45,Trujillo,Premium,cliente12875@retail.pe
CLI-012876,Silvestre,Gimeno,42,Trujillo,Regular,cliente12876@retail.pe
CLI-012877,Elena,Luz,45,Piura,Regular,cliente12877@retail.pe
CLI-012878,Josep,Rodriguez,45,Trujillo,Premium,cliente12878@retail.pe
CLI-012879,Gregorio,Bayona,34,Piura,Regular,cliente12879@retail.pe
CLI-012880,Sonia,Rius,51,Cusco,Regular,cliente12880@retail.pe
CLI-012881,Alma,Hernandez,49,Arequipa,Regular,cliente12881@retail.pe
CLI-012882,Victoriano,Llamas,56,Piura,Regular,cliente12882@retail.pe
CLI-012883,Reynaldo,Moya,60,Trujillo,Premium,cliente12883@retail.pe
CLI-012884,Nando,Nevado,70,Cusco,Regular,cliente12884@retail.pe
CLI-012885,Lalo,Burgos,36,Lima,Regular,cliente12885@retail.pe
CLI-012886,África,Mendez,39,Chiclayo,Nuevo,cliente12886@retail.pe
CLI-012887,Vidal,Alegre,18,Cusco,Premium,cliente12887@retail.pe
CLI-012888,Oriana,Gonzalo,57,Lima,Premium,cliente12888@retail.pe
CLI-012889,Tadeo,Blanca,53,Cusco,Regular,cliente12889@retail.pe
CLI-012890,Nadia,Manuel,63,Chiclayo,Nuevo,cliente12890@retail.pe
CLI-012891,Ascensión,Jover,37,Trujillo,Regular,cliente12891@retail.pe
CLI-012892,Evangelina,Marín,33,Lima,Regular,cliente12892@retail.pe
CLI-012893,Selena,Manuel,41,Piura,Premium,cliente12893@retail.pe
CLI-012894,Yago,Rincón,65,Chiclayo,Regular,cliente12894@retail.pe
CLI-012895,Narcisa,Andreu,54,Chiclayo,Regular,cliente12895@retail.pe
CLI-012896,Chucho,Lillo,46,Arequipa,Regular,cliente12896@retail.pe
CLI-012897,Aristides,Lago,20,Arequipa,Regular,cliente12897@retail.pe
CLI-012898,Pía,Guzmán,33,Piura,Regular,cliente12898@retail.pe
CLI-012899,Desiderio,Ruiz,32,Trujillo,Regular,cliente12899@retail.pe
CLI-012900,Adora,España,45,Lima,Regular,cliente12900@retail.pe
CLI-012901,Cayetana,Rocamora,36,Chiclayo,Regular,cliente12901@retail.pe
CLI-012902,Cleto,Pedrero,27,Chiclayo,Regular,cliente12902@retail.pe
CLI-012903,Evelia,Luís,49,Chiclayo,Regular,cliente12903@retail.pe
CLI-012904,Jose Antonio,Zamorano,36,Lima,Regular,cliente12904@retail.pe
CLI-012905,Celestino,Uribe,41,Trujillo,Regular,cliente12905@retail.pe
CLI-012906,Eusebia,Gibert,38,Chiclayo,Regular,cliente12906@retail.pe
CLI-012907,Susanita,Gargallo,29,Chiclayo,Regular,cliente12907@retail.pe
CLI-012908,Adelardo,Pablo,63,Trujillo,Regular,cliente12908@retail.pe
CLI-012909,Baldomero,Giménez,65,Lima,Nuevo,cliente12909@retail.pe
CLI-012910,Reyes,Perez,68,Chiclayo,Premium,cliente12910@retail.pe
CLI-012911,Flavio,Cabanillas,18,Cusco,Premium,cliente12911@retail.pe
CLI-012912,Ovidio,Torrent,26,Arequipa,Regular,cliente12912@retail.pe
CLI-012913,Jose Ignacio,Arjona,50,Arequipa,Regular,cliente12913@retail.pe
CLI-012914,Edelmiro,Cuesta,59,Piura,Regular,cliente12914@retail.pe
CLI-012915,Segismundo,Méndez,44,Cusco,Regular,cliente12915@retail.pe
CLI-012916,Hipólito,Ropero,29,Chiclayo,Premium,cliente12916@retail.pe
CLI-012917,Gervasio,Izquierdo,57,Trujillo,Nuevo,cliente12917@retail.pe
CLI-012918,Fortunato,Contreras,56,Piura,Regular,cliente12918@retail.pe
CLI-012919,Corona,López,36,Lima,Premium,cliente12919@retail.pe
CLI-012920,Nicanor,Pagès,54,Piura,Regular,cliente12920@retail.pe
CLI-012921,Marisa,Chaves,29,Arequipa,Regular,cliente12921@retail.pe
CLI-012922,Fabián,Iriarte,67,Chiclayo,Nuevo,cliente12922@retail.pe
CLI-012923,Aristides,Mercader,41,Chiclayo,Nuevo,cliente12923@retail.pe
CLI-012924,Débora,Angulo,22,Chiclayo,Nuevo,cliente12924@retail.pe
CLI-012925,Eloísa,Roig,19,Lima,Premium,cliente12925@retail.pe
CLI-012926,Feliciana,Acero,64,Cusco,Regular,cliente12926@retail.pe
CLI-012927,Luís,Gutiérrez,57,Chiclayo,Premium,cliente12927@retail.pe
CLI-012928,Amor,Arana,28,Chiclayo,Premium,cliente12928@retail.pe
CLI-012929,Carlos,Marin,28,Piura,Regular,cliente12929@retail.pe
CLI-012930,Adelia,Murcia,39,Chiclayo,Regular,cliente12930@retail.pe
CLI-012931,Carlos,Busquets,55,Arequipa,Regular,cliente12931@retail.pe
CLI-012932,Rafa,Abad,34,Lima,Nuevo,cliente12932@retail.pe
CLI-012933,Amor,Sainz,44,Piura,Regular,cliente12933@retail.pe
CLI-012934,Geraldo,Valverde,50,Lima,Regular,cliente12934@retail.pe
CLI-012935,Nadia,Ferrero,64,Arequipa,Regular,cliente12935@retail.pe
CLI-012936,Felipa,Mate,60,Lima,Nuevo,cliente12936@retail.pe
CLI-012937,Alma,Aguirre,36,Cusco,Regular,cliente12937@retail.pe
CLI-012938,Melisa,Cisneros,27,Chiclayo,Regular,cliente12938@retail.pe
CLI-012939,Olalla,Téllez,41,Cusco,Nuevo,cliente12939@retail.pe
CLI-012940,Silvia,Fuente,58,Chiclayo,Regular,cliente12940@retail.pe
CLI-012941,Mercedes,Caparrós,46,Piura,Premium,cliente12941@retail.pe
CLI-012942,Andrés,Verdugo,36,Trujillo,Premium,cliente12942@retail.pe
CLI-012943,Dimas,Montero,49,Cusco,Premium,cliente12943@retail.pe
CLI-012944,Ramiro,Pozuelo,40,Trujillo,Nuevo,cliente12944@retail.pe
CLI-012945,Dionisia,Valero,28,Arequipa,Regular,cliente12945@retail.pe
CLI-012946,Pilar,Alvarado,47,Lima,Premium,cliente12946@retail.pe
CLI-012947,Aura,Vazquez,54,Arequipa,Regular,cliente12947@retail.pe
CLI-012948,Leire,Cervera,35,Chiclayo,Regular,cliente12948@retail.pe
CLI-012949,Iris,Borja,21,Chiclayo,Regular,cliente12949@retail.pe
CLI-012950,Hernando,Antúnez,68,Cusco,Regular,cliente12950@retail.pe
CLI-012951,Isabela,Batlle,37,Chiclayo,Regular,cliente12951@retail.pe
CLI-012952,Joaquín,Arnal,20,Chiclayo,Regular,cliente12952@retail.pe
CLI-012953,Teodoro,Naranjo,59,Arequipa,Regular,cliente12953@retail.pe
CLI-012954,Arsenio,Naranjo,54,Trujillo,Regular,cliente12954@retail.pe
CLI-012955,Florentino,Garriga,54,Lima,Premium,cliente12955@retail.pe
CLI-012956,Cesar,Pozo,66,Lima,Regular,cliente12956@retail.pe
CLI-012957,María,Amigó,39,Lima,Regular,cliente12957@retail.pe
CLI-012958,Rosaura,Fiol,25,Cusco,Regular,cliente12958@retail.pe
CLI-012959,Maite,Ramirez,39,Cusco,Premium,cliente12959@retail.pe
CLI-012960,Toribio,Franco,68,Piura,Nuevo,cliente12960@retail.pe
CLI-012961,Marcelo,Abascal,64,Trujillo,Regular,cliente12961@retail.pe
CLI-012962,Matilde,Expósito,47,Arequipa,Premium,cliente12962@retail.pe
CLI-012963,Marina,Figuerola,44,Lima,Regular,cliente12963@retail.pe
CLI-012964,Maricela,Anglada,67,Lima,Regular,cliente12964@retail.pe
CLI-012965,Nazario,Macias,57,Cusco,Premium,cliente12965@retail.pe
CLI-012966,José Mari,Sales,37,Trujillo,Premium,cliente12966@retail.pe
CLI-012967,Teresa,Gomez,51,Arequipa,Regular,cliente12967@retail.pe
CLI-012968,Victor,Múgica,39,Trujillo,Regular,cliente12968@retail.pe
CLI-012969,Hernando,Ortiz,41,Chiclayo,Premium,cliente12969@retail.pe
CLI-012970,Mariano,Solsona,37,Arequipa,Regular,cliente12970@retail.pe
CLI-012971,María Fernanda,Soriano,31,Piura,Regular,cliente12971@retail.pe
CLI-012972,Marco,Granados,52,Chiclayo,Regular,cliente12972@retail.pe
CLI-012973,Amparo,Salcedo,62,Trujillo,Nuevo,cliente12973@retail.pe
CLI-012974,Clementina,Aramburu,57,Lima,Premium,cliente12974@retail.pe
CLI-012975,Victoriano,Mateo,38,Trujillo,Premium,cliente12975@retail.pe
CLI-012976,Salomé,Narváez,64,Chiclayo,Regular,cliente12976@retail.pe
CLI-012977,Nicodemo,Quirós,21,Arequipa,Regular,cliente12977@retail.pe
CLI-012978,Flavio,Blázquez,34,Trujillo,Regular,cliente12978@retail.pe
CLI-012979,Abel,Viña,38,Piura,Premium,cliente12979@retail.pe
CLI-012980,Olegario,Morante,60,Trujillo,Regular,cliente12980@retail.pe
CLI-012981,Américo,Armengol,26,Chiclayo,Regular,cliente12981@retail.pe
CLI-012982,Maximiano,Novoa,48,Trujillo,Regular,cliente12982@retail.pe
CLI-012983,Reynaldo,Cabo,69,Arequipa,Regular,cliente12983@retail.pe
CLI-012984,Pío,Rico,56,Cusco,Regular,cliente12984@retail.pe
CLI-012985,Estrella,Escudero,19,Piura,Regular,cliente12985@retail.pe
CLI-012986,Áurea,Martin,70,Lima,Regular,cliente12986@retail.pe
CLI-012987,Amor,Samper,69,Trujillo,Nuevo,cliente12987@retail.pe
CLI-012988,Aureliano,Miranda,27,Trujillo,Nuevo,cliente12988@retail.pe
CLI-012989,Arsenio,Río,42,Cusco,Regular,cliente12989@retail.pe
CLI-012990,Ana,Arroyo,62,Cusco,Regular,cliente12990@retail.pe
CLI-012991,Héctor,Frías,40,Lima,Regular,cliente12991@retail.pe
CLI-012992,Plinio,Villalba,67,Piura,Regular,cliente12992@retail.pe
CLI-012993,Macarena,Gascón,56,Arequipa,Nuevo,cliente12993@retail.pe
CLI-012994,Bautista,Palomo,19,Cusco,Regular,cliente12994@retail.pe
CLI-012995,Araceli,Arenas,21,Chiclayo,Nuevo,cliente12995@retail.pe
CLI-012996,Soledad,Roda,60,Arequipa,Regular,cliente12996@retail.pe
CLI-012997,Seve,Carpio,37,Trujillo,Regular,cliente12997@retail.pe
CLI-012998,Pancho,Ayllón,63,Cusco,Premium,cliente12998@retail.pe
CLI-012999,Marisela,Barroso,20,Arequipa,Regular,cliente12999@retail.pe
CLI-013000,Quique,Fernández,21,Trujillo,Regular,cliente13000@retail.pe
CLI-013001,Isaías,Alonso,33,Arequipa,Regular,cliente13001@retail.pe
CLI-013002,Natanael,Zabala,58,Arequipa,Regular,cliente13002@retail.pe
CLI-013003,Anselmo,Carmona,41,Piura,Regular,cliente13003@retail.pe
CLI-013004,Francisco Javier,Peiró,33,Cusco,Regular,cliente13004@retail.pe
CLI-013005,Charo,Giménez,32,Lima,Regular,cliente13005@retail.pe
CLI-013006,Luz,Luján,39,Piura,Regular,cliente13006@retail.pe
CLI-013007,Rafaela,Torrecilla,34,Chiclayo,Regular,cliente13007@retail.pe
CLI-013008,Vito,Sala,64,Piura,Nuevo,cliente13008@retail.pe
CLI-013009,Teófila,Viana,63,Trujillo,Regular,cliente13009@retail.pe
CLI-013010,Daniel,Ferrera,23,Piura,Regular,cliente13010@retail.pe
CLI-013011,Concha,Goicoechea,18,Chiclayo,Regular,cliente13011@retail.pe
CLI-013012,Clotilde,Daza,28,Cusco,Nuevo,cliente13012@retail.pe
CLI-013013,Rosario,Camps,67,Trujillo,Nuevo,cliente13013@retail.pe
CLI-013014,Fabiola,Flores,21,Lima,Regular,cliente13014@retail.pe
CLI-013015,Borja,Sastre,63,Arequipa,Regular,cliente13015@retail.pe
CLI-013016,Jovita,Torrijos,31,Chiclayo,Regular,cliente13016@retail.pe
CLI-013017,Ruben,Ramos,63,Lima,Regular,cliente13017@retail.pe
CLI-013018,María José,Calatayud,52,Lima,Regular,cliente13018@retail.pe
CLI-013019,Yéssica,Hierro,46,Chiclayo,Regular,cliente13019@retail.pe
CLI-013020,Aníbal,Folch,24,Lima,Regular,cliente13020@retail.pe
CLI-013021,Pascuala,Martínez,49,Trujillo,Regular,cliente13021@retail.pe
CLI-013022,Pablo,Porta,21,Lima,Regular,cliente13022@retail.pe
CLI-013023,Chus,Duque,66,Chiclayo,Regular,cliente13023@retail.pe
CLI-013024,Macaria,Arenas,33,Arequipa,Premium,cliente13024@retail.pe
CLI-013025,Apolinar,Vélez,19,Lima,Regular,cliente13025@retail.pe
CLI-013026,Enrique,Vicens,64,Lima,Regular,cliente13026@retail.pe
CLI-013027,Anastasia,Andrade,61,Cusco,Premium,cliente13027@retail.pe
CLI-013028,Omar,Ferrando,67,Lima,Regular,cliente13028@retail.pe
CLI-013029,Adolfo,Gordillo,23,Arequipa,Regular,cliente13029@retail.pe
CLI-013030,Armando,Ferreras,55,Lima,Regular,cliente13030@retail.pe
CLI-013031,Judith,Larrea,50,Piura,Regular,cliente13031@retail.pe
CLI-013032,Cebrián,Ropero,65,Chiclayo,Regular,cliente13032@retail.pe
CLI-013033,Dafne,Robledo,26,Trujillo,Regular,cliente13033@retail.pe
CLI-013034,Regina,Vega,63,Chiclayo,Regular,cliente13034@retail.pe
CLI-013035,Amalia,Alcalde,31,Lima,Premium,cliente13035@retail.pe
CLI-013036,Claudio,Vizcaíno,22,Piura,Nuevo,cliente13036@retail.pe
CLI-013037,Germán,Luque,25,Chiclayo,Regular,cliente13037@retail.pe
CLI-013038,Loreto,Serra,47,Arequipa,Premium,cliente13038@retail.pe
CLI-013039,Zacarías,Samper,21,Chiclayo,Regular,cliente13039@retail.pe
CLI-013040,Celestino,Ferrero,20,Piura,Premium,cliente13040@retail.pe
CLI-013041,Edmundo,Rodrigo,22,Arequipa,Premium,cliente13041@retail.pe
CLI-013042,Sandalio,Tapia,54,Chiclayo,Premium,cliente13042@retail.pe
CLI-013043,Amelia,Casanova,33,Arequipa,Nuevo,cliente13043@retail.pe
CLI-013044,Maxi,Ibarra,59,Arequipa,Regular,cliente13044@retail.pe
CLI-013045,Paca,Ariza,33,Arequipa,Premium,cliente13045@retail.pe
CLI-013046,Cayetana,Posada,29,Piura,Regular,cliente13046@retail.pe
CLI-013047,Aurelia,Gelabert,63,Chiclayo,Regular,cliente13047@retail.pe
CLI-013048,Concha,Barberá,48,Arequipa,Regular,cliente13048@retail.pe
CLI-013049,Pedro,Abellán,23,Arequipa,Regular,cliente13049@retail.pe
CLI-013050,Lupita,Francisco,37,Cusco,Premium,cliente13050@retail.pe
CLI-013051,Gema,Palomino,58,Lima,Nuevo,cliente13051@retail.pe
CLI-013052,Petrona,Chico,43,Cusco,Regular,cliente13052@retail.pe
CLI-013053,María Pilar,Caro,55,Lima,Premium,cliente13053@retail.pe
CLI-013054,Fernanda,Escrivá,47,Chiclayo,Regular,cliente13054@retail.pe
CLI-013055,Araceli,Reig,44,Piura,Regular,cliente13055@retail.pe
CLI-013056,Evangelina,Alemany,35,Trujillo,Regular,cliente13056@retail.pe
CLI-013057,Encarna,Priego,22,Piura,Regular,cliente13057@retail.pe
CLI-013058,Nacio,Luján,33,Cusco,Nuevo,cliente13058@retail.pe
CLI-013059,Genoveva,Somoza,69,Cusco,Regular,cliente13059@retail.pe
CLI-013060,Gil,Reina,34,Arequipa,Premium,cliente13060@retail.pe
CLI-013061,Iván,Cuenca,40,Arequipa,Nuevo,cliente13061@retail.pe
CLI-013062,Febe,Andreu,31,Piura,Premium,cliente13062@retail.pe
CLI-013063,Abigaíl,Ferrero,50,Chiclayo,Premium,cliente13063@retail.pe
CLI-013064,Ximena,Canales,39,Piura,Premium,cliente13064@retail.pe
CLI-013065,León,Borrás,25,Cusco,Regular,cliente13065@retail.pe
CLI-013066,Carlos,Coll,29,Lima,Regular,cliente13066@retail.pe
CLI-013067,Corona,Baró,22,Piura,Regular,cliente13067@retail.pe
CLI-013068,Alma,Giménez,45,Lima,Regular,cliente13068@retail.pe
CLI-013069,Florinda,Fernández,24,Trujillo,Regular,cliente13069@retail.pe
CLI-013070,Reina,Salamanca,37,Trujillo,Nuevo,cliente13070@retail.pe
CLI-013071,Rosa,Aroca,59,Trujillo,Premium,cliente13071@retail.pe
CLI-013072,Sandalio,Hernando,50,Piura,Regular,cliente13072@retail.pe
CLI-013073,Angelina,Río,54,Cusco,Nuevo,cliente13073@retail.pe
CLI-013074,María Belén,Velasco,27,Cusco,Premium,cliente13074@retail.pe
CLI-013075,Mariano,Aranda,61,Chiclayo,Regular,cliente13075@retail.pe
CLI-013076,Clara,Gonzalez,18,Cusco,Nuevo,cliente13076@retail.pe
CLI-013077,Amelia,Bonilla,47,Piura,Premium,cliente13077@retail.pe
CLI-013078,Julie,Colom,19,Lima,Nuevo,cliente13078@retail.pe
CLI-013079,Tito,Peralta,63,Arequipa,Premium,cliente13079@retail.pe
CLI-013080,Isidora,Morcillo,18,Piura,Regular,cliente13080@retail.pe
CLI-013081,Baldomero,Fabregat,23,Lima,Regular,cliente13081@retail.pe
CLI-013082,Guadalupe,Bas,18,Cusco,Regular,cliente13082@retail.pe
CLI-013083,Fermín,Menéndez,50,Piura,Nuevo,cliente13083@retail.pe
CLI-013084,Herminio,Fuertes,41,Lima,Nuevo,cliente13084@retail.pe
CLI-013085,Amarilis,Crespi,37,Arequipa,Regular,cliente13085@retail.pe
CLI-013086,Álvaro,Olivé,38,Trujillo,Premium,cliente13086@retail.pe
CLI-013087,Luciana,Pol,26,Trujillo,Nuevo,cliente13087@retail.pe
CLI-013088,Adelardo,Herrero,28,Chiclayo,Regular,cliente13088@retail.pe
CLI-013089,Gala,Estevez,56,Trujillo,Premium,cliente13089@retail.pe
CLI-013090,Custodio,Castilla,33,Piura,Regular,cliente13090@retail.pe
CLI-013091,Lara,Figueras,20,Arequipa,Nuevo,cliente13091@retail.pe
CLI-013092,Rosalina,Guzman,45,Trujillo,Regular,cliente13092@retail.pe
CLI-013093,Ramiro,Escolano,53,Chiclayo,Regular,cliente13093@retail.pe
CLI-013094,Alba,Sedano,59,Cusco,Nuevo,cliente13094@retail.pe
CLI-013095,Vera,Perera,23,Chiclayo,Regular,cliente13095@retail.pe
CLI-013096,Enrique,Palmer,59,Cusco,Premium,cliente13096@retail.pe
CLI-013097,Lucho,Esteban,28,Piura,Regular,cliente13097@retail.pe
CLI-013098,Josep,Correa,50,Trujillo,Regular,cliente13098@retail.pe
CLI-013099,Guadalupe,Vélez,57,Lima,Regular,cliente13099@retail.pe
CLI-013100,Herminia,Menéndez,53,Cusco,Regular,cliente13100@retail.pe
CLI-013101,José,Benavent,30,Lima,Nuevo,cliente13101@retail.pe
CLI-013102,Ceferino,Gárate,55,Piura,Premium,cliente13102@retail.pe
CLI-013103,Maricruz,Adadia,52,Trujillo,Nuevo,cliente13103@retail.pe
CLI-013104,Julio César,Bonilla,31,Chiclayo,Nuevo,cliente13104@retail.pe
CLI-013105,Eric,Velasco,47,Lima,Regular,cliente13105@retail.pe
CLI-013106,Lilia,Armas,41,Piura,Regular,cliente13106@retail.pe
CLI-013107,Florentino,Figueras,69,Lima,Premium,cliente13107@retail.pe
CLI-013108,José María,Cases,21,Cusco,Regular,cliente13108@retail.pe
CLI-013109,Clarisa,Casanova,39,Cusco,Regular,cliente13109@retail.pe
CLI-013110,Febe,Cañas,55,Cusco,Nuevo,cliente13110@retail.pe
CLI-013111,Conrado,Fajardo,19,Arequipa,Regular,cliente13111@retail.pe
CLI-013112,Ema,Uriarte,59,Lima,Nuevo,cliente13112@retail.pe
CLI-013113,Natalio,Velázquez,61,Lima,Nuevo,cliente13113@retail.pe
CLI-013114,Jesús,Prats,35,Lima,Nuevo,cliente13114@retail.pe
CLI-013115,Consuelo,Palma,35,Cusco,Premium,cliente13115@retail.pe
CLI-013116,Rosalía,Ledesma,64,Piura,Regular,cliente13116@retail.pe
CLI-013117,Josué,Ayllón,56,Piura,Nuevo,cliente13117@retail.pe
CLI-013118,Édgar,Polo,44,Cusco,Regular,cliente13118@retail.pe
CLI-013119,Ofelia,Barba,70,Arequipa,Regular,cliente13119@retail.pe
CLI-013120,Andrés Felipe,Morante,18,Chiclayo,Regular,cliente13120@retail.pe
CLI-013121,Verónica,Viana,44,Trujillo,Regular,cliente13121@retail.pe
CLI-013122,Noa,Escamilla,28,Chiclayo,Nuevo,cliente13122@retail.pe
CLI-013123,Jenaro,Sandoval,24,Piura,Nuevo,cliente13123@retail.pe
CLI-013124,Marc,Crespi,28,Arequipa,Regular,cliente13124@retail.pe
CLI-013125,Tecla,Caballero,19,Piura,Nuevo,cliente13125@retail.pe
CLI-013126,Cándido,Sosa,46,Lima,Regular,cliente13126@retail.pe
CLI-013127,Albert,Mármol,57,Trujillo,Regular,cliente13127@retail.pe
CLI-013128,Melisa,Comas,45,Piura,Nuevo,cliente13128@retail.pe
CLI-013129,Ovidio,Armengol,22,Lima,Premium,cliente13129@retail.pe
CLI-013130,Godofredo,Alegria,43,Lima,Regular,cliente13130@retail.pe
CLI-013131,Gema,Herranz,59,Cusco,Nuevo,cliente13131@retail.pe
CLI-013132,Eusebia,Lucas,42,Cusco,Regular,cliente13132@retail.pe
CLI-013133,Perla,Carpio,36,Chiclayo,Nuevo,cliente13133@retail.pe
CLI-013134,Jacobo,Tejero,39,Cusco,Regular,cliente13134@retail.pe
CLI-013135,América,Iglesias,35,Piura,Premium,cliente13135@retail.pe
CLI-013136,Mónica,Noguera,33,Chiclayo,Regular,cliente13136@retail.pe
CLI-013137,Édgar,Chacón,40,Trujillo,Premium,cliente13137@retail.pe
CLI-013138,María,Feijoo,28,Piura,Regular,cliente13138@retail.pe
CLI-013139,Marino,Villegas,34,Trujillo,Regular,cliente13139@retail.pe
CLI-013140,Casandra,Abad,18,Cusco,Nuevo,cliente13140@retail.pe
CLI-013141,Bernabé,Gual,32,Piura,Regular,cliente13141@retail.pe
CLI-013142,Silvia,Escamilla,26,Chiclayo,Premium,cliente13142@retail.pe
CLI-013143,Lilia,Coello,56,Cusco,Regular,cliente13143@retail.pe
CLI-013144,Mateo,Torralba,25,Chiclayo,Regular,cliente13144@retail.pe
CLI-013145,Sofía,Palomino,59,Arequipa,Nuevo,cliente13145@retail.pe
CLI-013146,Hipólito,Pazos,52,Chiclayo,Regular,cliente13146@retail.pe
CLI-013147,Nazaret,Murillo,26,Trujillo,Regular,cliente13147@retail.pe
CLI-013148,Sofía,Arteaga,34,Chiclayo,Regular,cliente13148@retail.pe
CLI-013149,Nilda,Téllez,30,Trujillo,Premium,cliente13149@retail.pe
CLI-013150,Mateo,Pastor,25,Arequipa,Regular,cliente13150@retail.pe
CLI-013151,Maite,Ródenas,52,Piura,Nuevo,cliente13151@retail.pe
CLI-013152,Marcela,Ponce,18,Cusco,Regular,cliente13152@retail.pe
CLI-013153,Mariano,Robles,60,Lima,Regular,cliente13153@retail.pe
CLI-013154,Bernardino,Llorente,63,Arequipa,Regular,cliente13154@retail.pe
CLI-013155,Severino,Hurtado,53,Chiclayo,Regular,cliente13155@retail.pe
CLI-013156,Hugo,Baquero,29,Lima,Regular,cliente13156@retail.pe
CLI-013157,Oriana,Calvo,29,Arequipa,Regular,cliente13157@retail.pe
CLI-013158,Juan Antonio,Izaguirre,36,Trujillo,Premium,cliente13158@retail.pe
CLI-013159,Olimpia,Zurita,47,Trujillo,Nuevo,cliente13159@retail.pe
CLI-013160,Vicenta,Marquez,42,Piura,Regular,cliente13160@retail.pe
CLI-013161,Severiano,Poza,58,Piura,Nuevo,cliente13161@retail.pe
CLI-013162,Adela,Leiva,24,Lima,Nuevo,cliente13162@retail.pe
CLI-013163,Toni,Salas,18,Cusco,Regular,cliente13163@retail.pe
CLI-013164,Asdrubal,Amigó,27,Chiclayo,Regular,cliente13164@retail.pe
CLI-013165,Verónica,Portillo,37,Lima,Regular,cliente13165@retail.pe
CLI-013166,Pablo,Moll,19,Chiclayo,Premium,cliente13166@retail.pe
CLI-013167,Lara,Valero,33,Piura,Regular,cliente13167@retail.pe
CLI-013168,Sara,Pozo,29,Trujillo,Regular,cliente13168@retail.pe
CLI-013169,Maristela,Madrigal,69,Arequipa,Regular,cliente13169@retail.pe
CLI-013170,Florentino,Osuna,19,Chiclayo,Premium,cliente13170@retail.pe
CLI-013171,Claudio,Mariño,70,Trujillo,Nuevo,cliente13171@retail.pe
CLI-013172,Gala,Andres,40,Cusco,Regular,cliente13172@retail.pe
CLI-013173,Fabio,Caballero,25,Trujillo,Premium,cliente13173@retail.pe
CLI-013174,Marisa,Olivares,59,Trujillo,Nuevo,cliente13174@retail.pe
CLI-013175,Aitana,Cuadrado,47,Chiclayo,Regular,cliente13175@retail.pe
CLI-013176,Alfredo,Linares,65,Trujillo,Regular,cliente13176@retail.pe
CLI-013177,Norberto,Herranz,30,Trujillo,Regular,cliente13177@retail.pe
CLI-013178,Leonel,Torrents,63,Cusco,Regular,cliente13178@retail.pe
CLI-013179,Isaías,Landa,43,Piura,Regular,cliente13179@retail.pe
CLI-013180,Iris,Sans,69,Arequipa,Regular,cliente13180@retail.pe
CLI-013181,Aarón,Aguilar,22,Chiclayo,Nuevo,cliente13181@retail.pe
CLI-013182,Che,Amaya,61,Lima,Regular,cliente13182@retail.pe
CLI-013183,Dafne,Girona,29,Trujillo,Premium,cliente13183@retail.pe
CLI-013184,Merche,Diez,34,Arequipa,Regular,cliente13184@retail.pe
CLI-013185,Elena,Marquez,24,Chiclayo,Premium,cliente13185@retail.pe
CLI-013186,Renata,Doménech,21,Arequipa,Regular,cliente13186@retail.pe
CLI-013187,Flavio,Barroso,49,Lima,Premium,cliente13187@retail.pe
CLI-013188,Ximena,Noriega,62,Lima,Nuevo,cliente13188@retail.pe
CLI-013189,Juan Bautista,Gaya,43,Lima,Regular,cliente13189@retail.pe
CLI-013190,Carina,Alemán,22,Piura,Regular,cliente13190@retail.pe
CLI-013191,Teresa,Sastre,34,Piura,Regular,cliente13191@retail.pe
CLI-013192,Mario,Valenciano,22,Arequipa,Regular,cliente13192@retail.pe
CLI-013193,Ruperta,Amat,45,Chiclayo,Regular,cliente13193@retail.pe
CLI-013194,Pelayo,Valbuena,23,Lima,Nuevo,cliente13194@retail.pe
CLI-013195,Imelda,Vizcaíno,20,Arequipa,Regular,cliente13195@retail.pe
CLI-013196,Daniela,Aramburu,48,Trujillo,Regular,cliente13196@retail.pe
CLI-013197,Isa,Macías,33,Lima,Regular,cliente13197@retail.pe
CLI-013198,Juan Bautista,Barrena,54,Arequipa,Regular,cliente13198@retail.pe
CLI-013199,Teodora,Marti,49,Lima,Regular,cliente13199@retail.pe
